nume,pret,sortimente,Date,RobotName,RobotVersion
Banane,4.29 Lei/kilogram,Fructe,20171101,cora,v1
Lamai kg,5.99 Lei/kilogram,Fructe,20171101,cora,v1
Mere Golden,3.79 2.79 Lei/kilogram,Fructe,20171101,cora,v1
Banane Dole,6.99 Lei/kilogram,Fructe,20171101,cora,v1
Mere Royal Gala,3.99 2.99 Lei/kilogram,Fructe,20171101,cora,v1
Struguri albi,6.99 Lei/kilogram,Fructe,20171101,cora,v1
Portocale,6.99 Lei/kilogram,Fructe,20171101,cora,v1
Struguri negri,4.99 Lei/kilogram,Fructe,20171101,cora,v1
Lamai plasa 500g,4.29 3.99 Lei/buc 7.98 kilogram,Fructe,20171101,cora,v1
Pere Conference,4.99 3.99 Lei/kilogram,Fructe,20171101,cora,v1
Mere Pinova la kg,3.99 Lei/kilogram,Fructe,20171101,cora,v1
Grapefruit rosu,6.29 Lei/kilogram,Fructe,20171101,cora,v1
Kiwi / vrac,6.49 5.99 Lei/kilogram,Fructe,20171101,cora,v1
Pomelo,5.99 5.49 Lei/kilogram,Fructe,20171101,cora,v1
Caise Romania,6.29 Lei/kilogram,Fructe,20171101,cora,v1
Rodii,8.99 6.99 Lei/kilogram,Fructe,20171101,cora,v1
Avocado / bucata,5.99 Lei/buc,Fructe,20171101,cora,v1
Mandarine kg,4.99 3.79 Lei/kilogram,Fructe,20171101,cora,v1
Prune,4.99 Lei/kilogram,Fructe,20171101,cora,v1
Mere Jonagored,3.99 Lei/kilogram,Fructe,20171101,cora,v1
Struguri albi fara samburi,8.99 Lei/kilogram,Fructe,20171101,cora,v1
Mango / bucata,3.79 3.59 Lei/buc,Fructe,20171101,cora,v1
Ananas,5.99 4.49 Lei/kilogram,Fructe,20171101,cora,v1
Pere Abate,7.49 6.99 Lei/kilogram,Fructe,20171101,cora,v1
Struguri roze,7.49 Lei/kilogram,Fructe,20171101,cora,v1
Clementine,8.49 7.99 Lei/kilogram,Fructe,20171101,cora,v1
Mere Idared kg,3.99 Lei/kilogram,Fructe,20171101,cora,v1
Pere Santa Maria / kg,5.99 Lei/kilogram,Fructe,20171101,cora,v1
Mere Starkrimson,3.99 Lei/kilogram,Fructe,20171101,cora,v1
Pere Wiliams/Packham,6.99 5.99 Lei/kilogram,Fructe,20171101,cora,v1
Pere Xenia,6.99 Lei/kilogram,Fructe,20171101,cora,v1
Mere Granny Smith,4.99 Lei/kilogram,Fructe,20171101,cora,v1
Portocale 1Kg,8.49 Lei/buc 8.49 kilogram,Fructe,20171101,cora,v1
Gutui,4.99 4.49 Lei/kilogram,Fructe,20171101,cora,v1
Smochine proaspete,20.99 Lei/kilogram,Fructe,20171101,cora,v1
Capsuni caserola 250g.,12.99 Lei/buc 51.96 kilogram,Fructe,20171101,cora,v1
Afine 125g,12.99 Lei/buc 103.92 kilogram,Fructe,20171101,cora,v1
Pepene Gallia,6.59 Lei/kilogram,Fructe,20171101,cora,v1
Winny stafide 250g,3.52 Lei/buc 14.08 kilogram,Fructe,20171101,cora,v1
Smochine Deshidratate Jasmin 200g,8.50 Lei/buc 42.50 kilogram,Fructe,20171101,cora,v1
Mere Florina kg,4.99 Lei/kilogram,Fructe,20171101,cora,v1
Limes kg,15.99 Lei/kilogram,Fructe,20171101,cora,v1
Jasmin curmale500g,9.81 Lei/buc 19.62 kilogram,Fructe,20171101,cora,v1
cora stafide 200g,5.09 Lei/buc 25.45 kilogram,Fructe,20171101,cora,v1
Kiwi caserola 1kg,6.99 6.49 Lei/buc 6.49 kilogram,Fructe,20171101,cora,v1
Pepene Gialetti/Honey,4.99 Lei/kilogram,Fructe,20171101,cora,v1
Nuca cocos,2.99 Lei/buc,Fructe,20171101,cora,v1
Sweetie,9.99 Lei/kilogram,Fructe,20171101,cora,v1
Coacaze rosii 125g,12.99 10.99 Lei/buc 87.92 kilogram,Fructe,20171101,cora,v1
Stafide aurii Dr.Oetker 50g,1.97 Lei/buc 39.40 kilogram,Fructe,20171101,cora,v1
Lamai plasa 1kg,9.99 6.99 Lei/buc 6.99 kilogram,Fructe,20171101,cora,v1
Caise deshidratate Jasmin 250g,11.53 Lei/buc 46.12 kilogram,Fructe,20171101,cora,v1
Jasmin merisor indulcit partial deshidratat 250g,8.82 Lei/buc 35.28 kilogram,Fructe,20171101,cora,v1
Banane Eco 1100g,16.99 15.99 Lei/buc 14.54 kilogram,Fructe,20171101,cora,v1
Curmale fara samburi Jasmin 250g,4.39 Lei/buc 21.95 kilogram,Fructe,20171101,cora,v1
Mere Ionatan,3.99 Lei/kilogram,Fructe,20171101,cora,v1
"Jasmin Mix Agrise,Goji,Merisor 100G",6.22 Lei/buc 62.20 kilogram,Fructe,20171101,cora,v1
Jasmin Stafide Aurii 500G,14.61 Lei/buc 29.22 kilogram,Fructe,20171101,cora,v1
Stafide aurii Dr.Oetker 100g,3.48 Lei/buc 34.80 kilogram,Fructe,20171101,cora,v1
cora stafide 200g,3.51 2.99 Lei/buc 14.95 kilogram,Fructe,20171101,cora,v1
Kiwi ECO 450 g,11.99 Lei/buc 26.64 kilogram,Fructe,20171101,cora,v1
Jasmin Stafide Brune 500G,10.27 Lei/buc 20.54 kilogram,Fructe,20171101,cora,v1
Jasmin goji deshidratat 100g,9.56 Lei/buc 95.60 kilogram,Fructe,20171101,cora,v1
Amestec de fructe uscate Dulceturi sublime Solaris 150g,5.85 Lei/buc 39.00 kilogram,Fructe,20171101,cora,v1
Pere ECO 450 g,18.99 9.99 Lei/buc 16.65 kilogram,Fructe,20171101,cora,v1
Bio Agros avocado twin pack 400g,19.99 Lei/buc 19.99 kilogram,Fructe,20171101,cora,v1
Nutline cocktail mix stafide si fructe uscate 150g,14.96 Lei/buc 99.73 kilogram,Fructe,20171101,cora,v1
Curmale Deshidratate Orlando&#39;s 200g,9.58 Lei/buc 47.90 kilogram,Fructe,20171101,cora,v1
Orlando's stafide brune 250g,5.37 4.22 Lei/buc 16.88 kilogram,Fructe,20171101,cora,v1
Prune Deshidratate Orlando&#39;s 200g,9.83 Lei/buc 49.15 kilogram,Fructe,20171101,cora,v1
Lamai eco 500g,12.99 Lei/buc 25.98 kilogram,Fructe,20171101,cora,v1
Jasmin cockteil fructe exotice 200g,7.65 Lei/buc 38.25 kilogram,Fructe,20171101,cora,v1
Merisor si goji Pirifan 200g,9.58 Lei/buc 47.90 kilogram,Fructe,20171101,cora,v1
Orlando&#39;s stafide aurii 250g,7.49 Lei/buc 29.96 kilogram,Fructe,20171101,cora,v1
Fructul pasiunii,53.99 34.99 Lei/kilogram,Fructe,20171101,cora,v1
Prune Deshidratate Orlando&#39;s 500g,16.70 Lei/buc 41.75 kilogram,Fructe,20171101,cora,v1
Banane rosii kg,20.99 Lei/kilogram,Fructe,20171101,cora,v1
Portocale plasa ECO 1 kg,20.99 Lei/buc 20.99 kilogram,Fructe,20171101,cora,v1
Amestec de fructe Deliciu rosu Solaris 125g,9.87 Lei/buc 78.96 kilogram,Fructe,20171101,cora,v1
Amestec de fructe uscate Tentatii dulci Solaris 150g,10.52 Lei/buc 70.13 kilogram,Fructe,20171101,cora,v1
Elmas stafide 500g,12.21 Lei/buc 24.42 kilogram,Fructe,20171101,cora,v1
Curmale Deshidratate Orlando&#39;s 500g,12.94 Lei/buc 25.88 kilogram,Fructe,20171101,cora,v1
Stafide brune Pirifan 200g,4.89 Lei/buc 24.45 kilogram,Fructe,20171101,cora,v1
Elmas Stafide Aurii 500G,15.50 Lei/buc 31.00 kilogram,Fructe,20171101,cora,v1
Caise Deshidratate Orlando&#39;s 400g,26.47 18.51 Lei/buc 46.28 kilogram,Fructe,20171101,cora,v1
Stafide brune Dr.Oetker 50g,1.82 Lei/buc 36.40 kilogram,Fructe,20171101,cora,v1
Mango Ready to eat!,8.99 Lei/buc,Fructe,20171101,cora,v1
Orlando&#39;s porumb prajit si sarat 500g,11.12 Lei/buc 22.24 kilogram,Fructe,20171101,cora,v1
Stafide brune Dr.Oetker 100g,3.06 Lei/buc 30.60 kilogram,Fructe,20171101,cora,v1
Physalis 100 g,5.99 Lei/buc 59.90 kilogram,Fructe,20171101,cora,v1
Orlando&#39;s fulgi de cocos 250g,8.14 Lei/buc 32.56 kilogram,Fructe,20171101,cora,v1
Orlando'S Stafide Brune 500g,10.60 8.34 Lei/buc 16.68 kilogram,Fructe,20171101,cora,v1
cora amestec fructe 120g,4.39 Lei/buc 36.58 kilogram,Fructe,20171101,cora,v1
Mix de Fructe Orlando&#39;s 250g,14.61 Lei/buc 58.44 kilogram,Fructe,20171101,cora,v1
Orlando&#39;s Mix Fitness 100g,6.81 Lei/buc 68.10 kilogram,Fructe,20171101,cora,v1
Caise Deshidratate Orlando&#39;s 200g,17.75 Lei/buc 88.75 kilogram,Fructe,20171101,cora,v1
Colonial stafide 50g,1.42 Lei/buc 28.40 kilogram,Fructe,20171101,cora,v1
Amestec de fructe si seminte cora Degustation 120g,7.02 Lei/buc 58.50 kilogram,Fructe,20171101,cora,v1
Cocktail de Fructe Deshidratate Orlando&#39;s 250g,8.63 Lei/buc 34.52 kilogram,Fructe,20171101,cora,v1
Agrise Jasmin 100g,7.94 Lei/buc 79.40 kilogram,Fructe,20171101,cora,v1
Amestec de seminte si fructe rosii cora Degustation 120g,9.99 Lei/buc 83.25 kilogram,Fructe,20171101,cora,v1
Papaya / bucata,8.99 8.49 Lei/buc,Fructe,20171101,cora,v1
Smochine Deshidratate Orlando&#39;s 200g,12.64 Lei/buc 63.20 kilogram,Fructe,20171101,cora,v1
Mini Ananas,9.99 8.99 Lei/buc,Fructe,20171101,cora,v1
Pepene Verde,1.49 Lei/kilogram,Fructe,20171101,cora,v1
Orlando&#39;s cirese rosii confiate 200g,15.17 Lei/buc 75.85 kilogram,Fructe,20171101,cora,v1
Bio Natur curmale Medjool deshidratate 200g,21.45 Lei/buc 107.25 kilogram,Fructe,20171101,cora,v1
Cocktail de Fructe Orlando&#39;s 400g,19.21 Lei/buc 48.03 kilogram,Fructe,20171101,cora,v1
Varza alba,1.29 Lei/kilogram,Legume,20171101,cora,v1
Morcovi kg,1.59 Lei/kilogram,Legume,20171101,cora,v1
Ardei kapia rosu,5.59 4.99 Lei/kilogram,Legume,20171101,cora,v1
Ceapa galbena,1.29 Lei/kilogram,Legume,20171101,cora,v1
Rosii proaspete,5.49 Lei/kilogram,Legume,20171101,cora,v1
Castraveti Cornichon,5.49 Lei/kilogram,Legume,20171101,cora,v1
Telina radacina,3.49 Lei/kilogram,Legume,20171101,cora,v1
Ardei Gras Bianca,4.99 Lei/kilogram,Legume,20171101,cora,v1
Pastarnac,3.29 2.99 Lei/kilogram,Legume,20171101,cora,v1
Morcovi la punga de 1kg,1.99 Lei/buc 1.99 kilogram,Legume,20171101,cora,v1
Dovlecei,4.99 Lei/kilogram,Legume,20171101,cora,v1
Olympia Bors 1L,1.93 Lei/buc 1.93 litru,Legume,20171101,cora,v1
Sfecla rosie kg,1.19 Lei/kilogram,Legume,20171101,cora,v1
Conopida kg,3.99 Lei/kilogram,Legume,20171101,cora,v1
Usturoi,13.99 Lei/kilogram,Legume,20171101,cora,v1
Cartofi rosii,1.29 Lei/kilogram,Legume,20171101,cora,v1
Castraveti Fabio,5.99 Lei/kilogram,Legume,20171101,cora,v1
Ciuperci Champignon kg,9.99 Lei/kilogram,Legume,20171101,cora,v1
Dovleac pentru placinta,1.09 Lei/kilogram,Legume,20171101,cora,v1
Ceapa rosie de apa,4.49 3.99 Lei/kilogram,Legume,20171101,cora,v1
Ardei California rosu,10.99 Lei/kilogram,Legume,20171101,cora,v1
Ardei iute,6.99 Lei/kilogram,Legume,20171101,cora,v1
Patrunjel Radacina 200g,2.19 1.99 Lei/buc 9.95 kilogram,Legume,20171101,cora,v1
Varza rosie,1.49 Lei/kilogram,Legume,20171101,cora,v1
Legume mix supa 500g,2.99 1.99 Lei/buc 3.98 kilogram,Legume,20171101,cora,v1
"Ridichi rosii rotunde, legatura",1.49 Lei/buc,Legume,20171101,cora,v1
Ceapa rosie,2.79 2.49 Lei/kilogram,Legume,20171101,cora,v1
Cartofi albi la plasa de 5kg,6.49 Lei/buc 1.30 kilogram,Legume,20171101,cora,v1
Broccoli kg,9.99 8.99 Lei/kilogram,Legume,20171101,cora,v1
Telina frunze,1.79 Lei/buc,Legume,20171101,cora,v1
Vinete kg,6.99 Lei/kilogram,Legume,20171101,cora,v1
Ciuperci champignon 500g,4.99 Lei/buc 9.98 kilogram,Legume,20171101,cora,v1
Ghimbir 200g,3.99 Lei/buc 19.95 kilogram,Legume,20171101,cora,v1
Ridichi negre rotunde,4.99 1.99 Lei/kilogram,Legume,20171101,cora,v1
Praz,3.99 Lei/kilogram,Legume,20171101,cora,v1
Gulii,1.79 Lei/buc,Legume,20171101,cora,v1
Dovleac pentru copt la kg,0.99 Lei/kilogram,Legume,20171101,cora,v1
Cartofi rosii la plasa de 5kg,7.99 Lei/buc 1.60 kilogram,Legume,20171101,cora,v1
Ciuperci Champignon pentru grill 1kg,11.49 Lei/buc 11.49 kilogram,Legume,20171101,cora,v1
Usturoi la Plasa 225g,4.59 4.29 Lei/buc 17.16 kilogram,Legume,20171101,cora,v1
Fasole alba kg,7.49 Lei/kilogram,Legume,20171101,cora,v1
Cartofi dulci,7.99 Lei/kilogram,Legume,20171101,cora,v1
Cartofi pentru prajit la plasa de 2.5kg,5.99 Lei/buc 2.40 kilogram,Legume,20171101,cora,v1
Gogonele la kg,2.69 Lei/kilogram,Legume,20171101,cora,v1
Ciuperci Champignon Brune 500g,5.49 Lei/buc 10.98 kilogram,Legume,20171101,cora,v1
Rosii Roma 500g,5.99 Lei/buc 11.98 kilogram,Legume,20171101,cora,v1
Ciuperci pleurotus 500g,6.49 Lei/buc 12.98 kilogram,Legume,20171101,cora,v1
Ceapa galbena 1Kg,1.69 1.59 Lei/buc 1.59 kilogram,Legume,20171101,cora,v1
Rosii Cherry 250g,4.49 Lei/buc 17.96 kilogram,Legume,20171101,cora,v1
Ciuperci champignon 1kg,9.99 Lei/buc 9.99 kilogram,Legume,20171101,cora,v1
Ciuperci Champignon 250g,3.29 Lei/buc 13.16 kilogram,Legume,20171101,cora,v1
Ardei California galben,10.99 Lei/kilogram,Legume,20171101,cora,v1
Rosii mini Roma 250g,4.99 Lei/buc 19.96 kilogram,Legume,20171101,cora,v1
Bors Danila 1.25L,2.19 Lei/buc 1.75 litru,Legume,20171101,cora,v1
Cartofi albi pentru fiert sau salata 2.5Kg,5.99 Lei/buc 2.40 kilogram,Legume,20171101,cora,v1
Dovlecei zucchini,5.49 Lei/kilogram,Legume,20171101,cora,v1
Rosii Cherry 500g,9.49 8.99 Lei/buc 17.98 kilogram,Legume,20171101,cora,v1
Ceapa galbena 2Kg,4.99 2.99 Lei/buc 1.50 kilogram,Legume,20171101,cora,v1
Ardei iute 100g,1.29 Lei/buc 12.90 kilogram,Legume,20171101,cora,v1
Ceapa alba kg,3.29 2.99 Lei/kilogram,Legume,20171101,cora,v1
Cartofi pentru copt la plasa de 2.5kg,5.99 Lei/buc 2.40 kilogram,Legume,20171101,cora,v1
Patrunjel/legatura,0.99 Lei/buc,Salate si verdeturi,20171101,cora,v1
Marar/legatura,0.99 Lei/buc,Salate si verdeturi,20171101,cora,v1
Salata verde,1.99 Lei/buc,Salate si verdeturi,20171101,cora,v1
Ceapa verde,1.29 Lei/buc,Salate si verdeturi,20171101,cora,v1
Leustean/legatura,1.29 Lei/buc,Salate si verdeturi,20171101,cora,v1
Baby Spanac 100g,5.49 Lei/buc 54.90 kilogram,Salate si verdeturi,20171101,cora,v1
Salata Lollo Bionda,2.19 1.99 Lei/buc,Salate si verdeturi,20171101,cora,v1
Rucola 125g,5.49 Lei/buc 43.92 kilogram,Salate si verdeturi,20171101,cora,v1
Salata iceberg,4.49 Lei/buc,Salate si verdeturi,20171101,cora,v1
Eisberg Salata Bolero 180g,6.99 Lei/buc 38.83 kilogram,Salate si verdeturi,20171101,cora,v1
Eisberg Salata 220g,6.99 Lei/buc 31.77 kilogram,Salate si verdeturi,20171101,cora,v1
Eisberg Salata Mixta Romana 250g,7.29 Lei/buc 29.16 kilogram,Salate si verdeturi,20171101,cora,v1
Eisberg Salata Endivia Mix 150g,6.59 Lei/buc 43.93 kilogram,Salate si verdeturi,20171101,cora,v1
Eisberg salata Bucur 200g,5.79 Lei/buc 28.95 kilogram,Salate si verdeturi,20171101,cora,v1
Menta proaspata 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Eisberg Misticanza salata 100g,6.49 Lei/buc 64.90 kilogram,Salate si verdeturi,20171101,cora,v1
Busuioc proaspat 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Valeriana 100g,5.99 Lei/buc 59.90 kilogram,Salate si verdeturi,20171101,cora,v1
Eisberg Salata Pikans 140g,6.99 Lei/buc 49.93 kilogram,Salate si verdeturi,20171101,cora,v1
Eisberg salata baby batavia,4.99 Lei/buc 49.90 kilogram,Salate si verdeturi,20171101,cora,v1
Salata Lollo Rossa,2.19 1.99 Lei/buc,Salate si verdeturi,20171101,cora,v1
Marar uscat la legatura,1.49 Lei/buc,Salate si verdeturi,20171101,cora,v1
Rozmarin proaspat 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Rozmarin in ghiveci,9.99 Lei/buc,Salate si verdeturi,20171101,cora,v1
Varza China,6.99 6.49 Lei/kilogram,Salate si verdeturi,20171101,cora,v1
Coriandru proaspat 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Cimbru 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Chives 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Cimbru ghiveci,9.99 Lei/buc,Salate si verdeturi,20171101,cora,v1
Menta proaspata in ghiveci,9.99 Lei/buc 9.99 kilogram,Salate si verdeturi,20171101,cora,v1
Tarhon 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Oregano proaspat 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Salvie 30g,5.49 Lei/buc 183.00 kilogram,Salate si verdeturi,20171101,cora,v1
Pulpa de Pui cu Spate Durdulan,8.49 Lei/kilogram,Carne,20171101,cora,v1
Fragedo ficat pui,13.99 11.99 Lei/kilogram,Carne,20171101,cora,v1
Carne Tocata de Porc cora,14.49 Lei/kilogram,Carne,20171101,cora,v1
cora pulpa porc fara os,16.99 13.49 Lei/kilogram,Carne,20171101,cora,v1
cora amestec carne tocata porc si vita,16.99 14.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo piept pui dezosat feliat,22.99 19.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo piept pui dezosat,21.99 Lei/kilogram,Carne,20171101,cora,v1
Piept de Pui Dezosat fara piele Durdulan,19.99 Lei/kilogram,Carne,20171101,cora,v1
cora Cotlet De Porc Fara Os,20.99 Lei/kilogram,Carne,20171101,cora,v1
Durdulan pulpe de pui inferioare,11.99 Lei/kilogram,Carne,20171101,cora,v1
Agricola puiul fericit spinari si spate de pui,6.99 Lei/kilogram,Carne,20171101,cora,v1
cora carne tocata porc si vita,16.99 14.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pipote si inimi,13.18 11.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo mini fileuri din piept de pui dezosat,23.99 Lei/kilogram,Carne,20171101,cora,v1
Mici de Vita si Oaie cora,17.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo carne tocata din pulpa de pui dezosata,16.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo carne tocata din piept de pui,21.99 Lei/kilogram,Carne,20171101,cora,v1
cora muschiulet porc,26.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pulpe de pui dezosate fara piele,18.69 Lei/kilogram,Carne,20171101,cora,v1
cora piept porc feliat cu os si sorici,16.49 Lei/kilogram,Carne,20171101,cora,v1
Agricola piept de pui dezosat feliat,21.99 19.99 Lei/kilogram,Carne,20171101,cora,v1
cora carne tocata spata de porc,16.49 Lei/kilogram,Carne,20171101,cora,v1
cora rasol de porc feliat,9.99 Lei/kilogram,Carne,20171101,cora,v1
Carne de porc pentru snitel,19.99 Lei/kilogram,Carne,20171101,cora,v1
cora carnati porc,16.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pulpe de pui inferioare,14.69 Lei/kilogram,Carne,20171101,cora,v1
Fragedo Transavia aripioare de pui fara varf,12.99 Lei/kilogram,Carne,20171101,cora,v1
Integra sorici de porc parlit 200g,5.90 5.00 Lei/buc,Carne,20171101,cora,v1
Pulpe de Pui cu os Puiul Fericit Agricola,19.79 Lei/kilogram,Carne,20171101,cora,v1
cora ceafa porc fara os,20.99 Lei/kilogram,Carne,20171101,cora,v1
Pui Grill Puiul Fericit Agricola,19.99 Lei/kilogram,Carne,20171101,cora,v1
Avicola Focsani piept de pui dezosat,19.99 Lei/kilogram,Carne,20171101,cora,v1
Chipotalas de Porc cora,17.99 Lei/kilogram,Carne,20171101,cora,v1
Piept de Pui cu os Fragedo,14.19 Lei/kilogram,Carne,20171101,cora,v1
Avicola Focsani pulpe inferioare de pui,13.79 Lei/kilogram,Carne,20171101,cora,v1
cora pulpe de pui afumate,15.81 Lei/kilogram,Carne,20171101,cora,v1
cora Piept De Porc Feliat Cu Os Si Sorici,16.49 Lei/kilogram,Carne,20171101,cora,v1
Integra burta vita,18.99 15.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pulpe de pui dezosate fara piele,18.19 Lei/kilogram,Carne,20171101,cora,v1
cora cubulete porc extra,18.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pulpe de pui superioare,11.99 9.99 Lei/kilogram,Carne,20171101,cora,v1
cora carnati porc,15.99 Lei/kilogram,Carne,20171101,cora,v1
Spate de Curcan Penes Galli Gallo,6.39 Lei/kilogram,Carne,20171101,cora,v1
Ferma Vranceana pui grill Avicola Focsani,10.59 Lei/kilogram,Carne,20171101,cora,v1
Carnati Traditionali Merguez,16.99 Lei/kilogram,Carne,20171101,cora,v1
Agricola pui grill punga,9.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pui grill,11.49 Lei/kilogram,Carne,20171101,cora,v1
Fragedo Family Pack piept de pui dezosat fara piele,20.49 Lei/kilogram,Carne,20171101,cora,v1
Galli Gallo Gaturi de Curcan,12.69 Lei/kilogram,Carne,20171101,cora,v1
Galli Gallo Carne de Curcan,8.49 Lei/kilogram,Carne,20171101,cora,v1
Agricola inner file,19.69 Lei/kilogram,Carne,20171101,cora,v1
cora burta vita,16.99 Lei/kilogram,Carne,20171101,cora,v1
Agricola Puiul Fericit piept de pui dezosat,28.99 Lei/kilogram,Carne,20171101,cora,v1
Pastrama din pulpa de oaie cora,34.27 25.99 Lei/kilogram,Carne,20171101,cora,v1
"Penes piept de curcan dezosat, fara piele",32.52 Lei/kilogram,Carne,20171101,cora,v1
Agricola piept de pui cu os,14.29 Lei/kilogram,Carne,20171101,cora,v1
Integra sorici cu boia,29.59 25.09 Lei/kilogram,Carne,20171101,cora,v1
Piept de Pui cu os Puiul Fericit Agricola,20.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pulpe de pui cu os,11.99 Lei/kilogram,Carne,20171101,cora,v1
cora file de porc afumat,28.99 Lei/kilogram,Carne,20171101,cora,v1
Agricola pulpa de pui intreaga,9.99 Lei/kilogram,Carne,20171101,cora,v1
cora pulpa de vitel fara os,39.99 Lei/kilogram,Carne,20171101,cora,v1
Carnaciori Ciobanesti cora,19.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri piept de pui feliat fara piele,19.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri spate cu aripi de pui,4.99 Lei/kilogram,Carne,20171101,cora,v1
Fleica de Porc cora,15.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo Family Pack pulpa pui cu os,11.99 Lei/kilogram,Carne,20171101,cora,v1
cora cubulete manzat,28.99 Lei/kilogram,Carne,20171101,cora,v1
cora rasol manzat cu os 2buc,19.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri piept de pui dezosat fara piele,19.49 Lei/kilogram,Carne,20171101,cora,v1
cora slanina taraneasca,19.33 Lei/kilogram,Carne,20171101,cora,v1
Galli Gallo piept de curcan dezosat,35.69 Lei/kilogram,Carne,20171101,cora,v1
Pulpa de Curcan inferioara cu os si piele Galli Gallo,14.69 Lei/kilogram,Carne,20171101,cora,v1
Vrabioara de Manzat,33.99 28.99 Lei/kilogram,Carne,20171101,cora,v1
Piept cu os din vitel,24.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri ficat de pui,12.39 Lei/kilogram,Carne,20171101,cora,v1
cora cubulete vitel,36.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo pulpe pui,9.99 Lei/kilogram,Carne,20171101,cora,v1
Snitel de Manzat,31.99 Lei/kilogram,Carne,20171101,cora,v1
cora carne tocata de manzat,22.99 Lei/kilogram,Carne,20171101,cora,v1
cora cotlet de porc cu os si sorici,15.99 14.99 Lei/kilogram,Carne,20171101,cora,v1
cora snitel vitel,41.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri pulpe de pui parte superioara,11.49 9.99 Lei/kilogram,Carne,20171101,cora,v1
Spata de Manzat fara Os,26.99 Lei/kilogram,Carne,20171101,cora,v1
Penes pulpe curcan superioare cu os,23.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri aripi de pui,11.99 10.49 Lei/kilogram,Carne,20171101,cora,v1
Cotlet de Vitel,32.99 Lei/kilogram,Carne,20171101,cora,v1
cora ciolan de porc afumat,10.99 Lei/kilogram,Carne,20171101,cora,v1
Ferma Vranceana ficat de pui,12.99 Lei/kilogram,Carne,20171101,cora,v1
cora cotlet de porc cu os,16.99 Lei/kilogram,Carne,20171101,cora,v1
Galli Gallo carne tocata de curcan,25.99 Lei/kilogram,Carne,20171101,cora,v1
Fragedo cubulete din piept pui dezosat,21.99 Lei/kilogram,Carne,20171101,cora,v1
cora Carnati De Porc Afumati,17.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri pipote de pui,11.99 11.29 Lei/kilogram,Carne,20171101,cora,v1
Carne pentru Chiftele cora,14.99 Lei/kilogram,Carne,20171101,cora,v1
Rasol de Manzat fara Os,28.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri jumatati posterioare de pui,7.99 Lei/kilogram,Carne,20171101,cora,v1
Avicola Focsani carnati proaspeti,16.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri piept de pui cu os si piele,13.99 Lei/kilogram,Carne,20171101,cora,v1
Puiul Familist Agricola,10.49 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri piept de curcan felii,32.49 Lei/kilogram,Carne,20171101,cora,v1
Penes pulpa intreaga de curcan,18.99 Lei/kilogram,Carne,20171101,cora,v1
Carnaciori Muntenesti,17.99 Lei/kilogram,Carne,20171101,cora,v1
Lili gri piept curcan dezosat fara piele,31.99 Lei/kilogram,Carne,20171101,cora,v1
Osso Buco Vitel cora,26.99 Lei/kilogram,Carne,20171101,cora,v1
Penes aripa intreaga de curcan,15.49 Lei/kilogram,Carne,20171101,cora,v1
cora Ceafa De Porc Condimentata,22.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri gaturi de curcan,12.49 Lei/kilogram,Carne,20171101,cora,v1
Ceafa de Manzat fara Os,29.99 Lei/kilogram,Carne,20171101,cora,v1
cora Ceafa De Porc Afumata,25.99 Lei/kilogram,Carne,20171101,cora,v1
Lili Gri pulpa de curcan inferioara,13.99 Lei/kilogram,Carne,20171101,cora,v1
